,date,open,close,volume,sma_50,ema_50,sma_100,ema_100,next_day_close,GrowthFromPreviousDay
35,2014-02-24,62.209999,63.857143,26043500,54.72471422,55.71389130751968,51.31607132999999,51.61746779029417,64.718575,1.3489986547002277
36,2014-02-25,64.285713,64.718575,18700500,54.97914286,56.067019521916016,51.49951421,51.87769928199484,64.112854,-0.9359306814156563
37,2014-02-26,65.128571,64.112854,15010100,55.19474284,56.38254533029164,51.66817131999999,52.12071517512232,64.604286,0.766510877834269
38,2014-02-27,63.977142,64.604286,10304700,55.43262858,56.704969368106205,51.85461419,52.36865022800088,63.66143,-1.4594325831570973
39,2014-02-28,64.732857,63.66143,15751400,55.65925714,56.97777405053479,52.02371418,52.59292187335825,63.655712,-0.008981890604721989
40,2014-03-03,63.027142,63.655712,13528200,55.86131426,57.239656095790345,52.20575703,52.81261329581029,64.997147,2.1073285614965664
41,2014-03-04,64.417145,64.997147,12387900,56.08628581999999,57.54387379783451,52.42384278,53.054567267808935,64.785713,-0.3252973549746684
42,2014-03-05,64.855713,64.785713,10868900,56.305600080000005,57.827869619948814,52.65965706,53.28750517835779,64.358574,-0.659310487174845
43,2014-03-06,64.991432,64.358574,11809000,56.51942866,58.08397751776966,52.86897137,53.50732440609087,64.052856,-0.47502295498343206
44,2014-03-07,64.867142,64.052856,11573800,56.71311434,58.31805280274761,53.0797142,53.71669778171485,62.849998,-1.8779147021953337
45,2014-03-10,64.067146,62.849998,15439200,56.88900002,58.49577732486209,53.24484275,53.89802292174632,62.497143,-0.5614240433229578
46,2014-03-11,63.234287,62.497143,10448200,57.06200006,58.65269462772882,53.41025703,54.068734140225374,62.368572,-0.20572300400996069
47,2014-03-12,61.954285,62.368572,12134500,57.25937150000001,58.798416202906914,53.57268562,54.23349568653561,61.437141,-1.4934300564072613
48,2014-03-13,62.815716,61.437141,11390400,57.43957146,58.90189621660737,53.7154856,54.37648948635976,60.64143,-1.29516280713648
49,2014-03-14,61.104286,60.64143,14989100,57.60048576,58.97011361401495,53.84547133,54.50084381188115,60.388573,-0.41697070797967456
50,2014-03-17,61.169998,60.388573,10695300,57.77162864,59.02573977493002,53.9422285,54.61770525502855,60.035713,-0.5843158439925377
51,2014-03-18,60.33857,60.035713,14688100,57.93491432,59.065346775106434,54.08184276,54.72523854239965,60.012856,-0.03807233870946432
52,2014-03-19,59.98143,60.012856,10531500,58.107828600000005,59.102504186226895,54.210199890000005,54.83017915865427,60.610001,0.9950284652341785
53,2014-03-20,59.952858,60.610001,14494900,58.35002862,59.1616219935983,54.34312848,54.94488319664009,57.998569,-4.308582671034758
54,2014-03-21,60.871429,57.998569,26770800,58.53574288,59.116011860827726,54.4544999,55.00548278320377,54.128571,-6.672574973358398
55,2014-03-24,57.927143,54.128571,42483700,58.65531426,58.920425073516725,54.54721417999999,54.988081444950616,52.977142,-2.1272111543458263
56,2014-03-25,54.142857,52.977142,30356900,58.765885700000005,58.68735415161216,54.60941419,54.94817826223962,53.182858,0.38831086810987736
57,2014-03-26,53.287144,53.182858,27152300,58.86722856,58.47149066984744,54.686757070000006,54.91315035334277,52.025715,-2.1757819032591383
58,2014-03-27,53.001431,52.025715,28672000,58.94214288,58.21871415477988,54.74632853,54.85585947367228,51.267143,-1.45807126341272
59,2014-03-28,51.459999,51.267143,24699500,59.023542860000006,57.94610248653047,54.78861426,54.78465697541617,50.290001,-1.9059809905927478
60,2014-03-31,51.644287,50.290001,22125600,59.08168572,57.64586211764243,54.80922854000001,54.69548348990671,52.098572,3.596283483867898
61,2014-04-01,50.25,52.098572,21338800,59.18068574,57.4283205665028,54.84235713,54.643963001697976,51.84,-0.49631302754323825
62,2014-04-02,52.237144,51.84,24194100,59.278314300000005,57.20917000262713,54.881285690000006,54.588336856756506,50.669998,-2.256948302469143
63,2014-04-03,51.618572,50.669998,21983500,59.3382,56.952731055466366,54.92104281,54.51060610682054,48.187141,-4.900053479378473
64,2014-04-04,50.778572,48.187141,34958000,59.19131424,56.60898135763704,54.92448565000001,54.385167711519294,48.285713,0.2045607976617752
65,2014-04-07,48.644287,48.285713,37351300,59.0539428,56.28257770242156,54.92461420000001,54.26417723756114,49.841431,3.221901269222221
66,2014-04-08,48.578571,49.841431,25761400,58.96154282,56.02998298950919,54.94627138,54.17644942634143,50.432858,1.18661721410046
67,2014-04-09,50.147144,50.432858,20511400,58.80799996,55.81048728693723,54.97162852,54.10219555230228,47.818569,-5.183701863574748
68,2014-04-10,50.639999,47.818569,24871000,58.62031418,55.497077896762505,54.960428490000005,53.97756436581889,46.672855,-2.395960447917206
69,2014-04-11,47.257141,46.672855,30146200,58.39757126000001,55.15102905962991,54.9274999,53.83268541953391,47.368572,1.4906244754043907
70,2014-04-14,47.555714,47.368572,17994200,58.17542838,54.845833919124736,54.91294274999999,53.70448260558544,46.610001,-1.6014225634667718
71,2014-04-15,47.011429,46.610001,30799300,57.952257,54.52285932064918,54.89719991999999,53.5637820599292,47.344288,1.5753850766920214
72,2014-04-16,47.292858,47.344288,16114700,57.73939988,54.241346084629015,54.88561423,53.44043836213998,49.39143,4.323947167607634
73,2014-04-17,48.10857,49.39143,32116000,57.5717428,54.0511528846715,54.8816714,53.36014167369845,49.784286,0.7953930469314249
74,2014-04-21,49.900002,49.784286,47892600,57.40197136,53.88382442301694,54.8825857,53.28923024203823,53.271427,7.004501380214634
75,2014-04-22,53.804287,53.271427,64702400,57.23888564000001,53.85980878973983,54.91495711,53.28887720283807,50.5,-5.202464352982327
76,2014-04-23,51.818569,50.5,40285000,57.01905708,53.72805132896264,54.91252852,53.233575177649286,49.152859,-2.6676059405940604
77,2014-04-24,50.357143,49.152859,30639000,56.76214288,53.54863169049431,54.88621425,53.152658864955725,46.011429,-6.391144002427203
78,2014-04-25,48.208572,46.011429,33071500,56.45685716,53.25305458977632,54.82375713,53.01105960140307,44.887142,-2.443495071626666
79,2014-04-28,45.435715,44.887142,47123300,56.107314300000006,52.92497902678931,54.75274284,52.84997945638807,45.695713,1.8013421304479593
80,2014-04-29,44.605713,45.695713,23132900,55.77691428,52.64147793379309,54.69121425,52.708129122989774,46.005714,0.6784028077207149
81,2014-04-30,45.417145,46.005714,23618700,55.4488857,52.381251487532815,54.64231425,52.57524119086364,48.074287,4.496339302548376
82,2014-05-01,46.292858,48.074287,37001300,55.18685718,52.21235066394211,54.61154284,52.48600356597981,48.664288,1.2272693716705583
83,2014-05-02,48.215714,48.664288,26194700,54.91742864,52.07321074944262,54.59184287,52.4102346323826,49.197144,1.094963107237904
84,2014-05-05,48.295715,49.197144,20330800,54.66642866,51.960423660625125,54.5757143,52.34653375657059,46.598572,-5.281957017667539
85,2014-05-06,49.102856,46.598572,22722700,54.32125724,51.75015468599859,54.52298573,52.23258066370275,45.791428,-1.73212174828017
86,2014-05-07,46.59,45.791428,25680900,53.9427143,51.51647882852632,54.46092858,52.10488802505319,45.951427,0.34940819054605393
87,2014-05-08,45.308571,45.951427,21168700,53.57948576,51.29824123168536,54.3871143,51.98290147689464,46.935715,2.142018353423495
88,2014-05-09,46.011429,46.935715,17968300,53.22611434,51.12716156808777,54.32937145999999,51.88284798456293,49.349998,5.1438078657159
89,2014-05-12,47.265713,49.349998,21395500,52.9398857,51.057468799481946,54.29957142,51.83263882257867,49.591431,0.4892259570101719
90,2014-05-13,49.207142,49.591431,20832000,52.65860008000001,50.99997705793293,54.25995717,51.78821188027285,50.26857,1.3654354922728422
91,2014-05-14,49.578571,50.26857,19891900,52.36402854,50.97129439794578,54.22515718,51.75808899829209,49.169998,-2.1854053138969287
92,2014-05-15,50.121429,49.169998,23370200,52.05171424,50.90065525190512,54.17865715999999,51.70678798306803,49.982857,1.653160530940032
93,2014-05-16,49.352856,49.982857,19072200,51.7641999,50.86466312853847,54.14181428,51.672616988532816,52.07143,4.1785786674819265
94,2014-05-19,49.57143,52.07143,25393200,51.52457138,50.91198736386277,54.11884286,51.68052192823083,53.095715,1.9670767635918562
95,2014-05-20,52.144287,53.095715,28828100,51.32948572,50.9976238187474,54.10924287,51.70857216962636,55.799999,5.09322456623854
96,2014-05-21,53.58857,55.799999,39939900,51.19554284,51.18595241991636,54.12877145,51.78966594695206,55.971428,0.3072204356132755
97,2014-05-22,55.84,55.971428,33222700,51.06759996,51.37361828469772,54.16348572999999,51.87254867795284,57.478573,2.6927042132996752
98,2014-05-23,55.94857,57.478573,22122100,50.9884286,51.61302846444584,54.21400003,51.98365834998716,56.972858,-0.8798322115616807
99,2014-05-27,57.42857,56.972858,26735100,50.91505716,51.82321801903534,54.25777146,52.08254099604456,57.32,0.6093111916555038
100,2014-05-28,56.742859,57.32,19873700,50.85368570000001,52.03877825539677,54.31265717,52.18634217673201,59.314285,3.479213189113744
101,2014-05-29,57.628571,59.314285,22844500,50.83925714,52.3240924471683,54.38708573,52.327608445460655,59.689999,0.6334291983794496
102,2014-05-30,59.311428,59.689999,29248800,50.8328,52.61295172395428,54.4703143,52.473518720226856,60.294285,1.0123739489424382
103,2014-06-02,59.925713,60.294285,20480600,50.82648568,52.91418067653876,54.58825715,52.62851070184514,59.652859,-1.0638255350403487
104,2014-06-03,59.998569,59.652859,17133200,50.85957148000001,53.17844273733752,54.69765717999999,52.7677170376005,60.458572,1.3506695462827645
105,2014-06-04,59.537144,60.458572,17432800,50.9861715,53.463938174597146,54.82074288,52.92012959988296,61.192856,1.214524219989851
106,2014-06-05,60.535713,61.192856,18930800,51.15048578,53.76703316678007,54.95818574,53.08407080310074,61.447144,0.4155517761746609
107,2014-06-06,61.43,61.447144,15730400,51.3157715,54.06821415132238,55.09150003,53.2497999142491,60.441429,-1.636715613666279
108,2014-06-09,61.357143,60.441429,16678900,51.48408578,54.31814427897693,55.21311433000001,53.39231267708331,61.184284,1.2290493661226949
109,2014-06-10,60.78857,61.184284,22920100,51.6824286,54.58740479847051,55.35298573,53.54671987029078,61.42857,0.3992626603263061
110,2014-06-11,60.747143,61.42857,13745900,51.90519998,54.855685919136896,55.49344285,53.7029058995615,60.349998,-1.7558149245538373
111,2014-06-12,61.295715,60.349998,15803200,52.070228500000006,55.0711492401358,55.62545712,53.8346222406824,61.101429,1.245121830824259
112,2014-06-13,60.42857,61.101429,15778700,52.25545708,55.30763090705527,55.76688569,53.9786166543746,61.465714,0.596197185502806
113,2014-06-16,60.932858,61.465714,12506200,52.47137140000001,55.54912446735899,55.904785700000005,54.12697422055911,63.378571,3.1120715526057383
114,2014-06-17,62.577145,63.378571,28996100,52.7752,55.85616171537764,55.983257120000005,54.31029311089752,64.097145,1.1337806906375292
115,2014-06-18,63.381428,64.097145,18786600,53.09142864,56.179337661009306,56.07268572,54.50421550106673,63.055714,-1.6247697147821416
116,2014-06-19,64.204285,63.055714,17308200,53.35571430000001,56.448999582884014,56.15862856,54.67365774334663,62.882858,-0.2741321746035625
117,2014-06-20,63.028572,62.882858,13222300,53.604714300000005,56.70130785018828,56.20635713000001,54.83631556478964,62.78857,-0.14994229428948477
118,2014-06-23,62.765713,62.78857,10672900,53.90411432,56.94002409845084,56.26221425,54.99388033109243,62.337143,-0.7189636585130104
119,2014-06-24,62.578571,62.337143,20367200,54.21740008,57.15167589293503,56.30748567,55.139376899842375,63.458572,1.7989740081607513
120,2014-06-25,62.142857,63.458572,15752100,54.53920008,57.399005233832696,56.35731423,55.30420829909788,62.80143,-1.035544890609882
121,2014-06-26,62.970001,62.80143,14237300,54.86302866,57.610865095903215,56.40764282999999,55.452751930708,63.154285,0.5618582252028308
122,2014-06-27,62.617142,63.154285,15587600,55.17922860000001,57.82825417811708,56.459314240000005,55.60534191007574,62.942856,-0.33478171750341645
123,2014-06-30,63.265713,62.942856,10588900,55.45025712,58.028826857414806,56.51099996,55.750718012151815,67.585716,7.376309711780485
124,2014-07-01,65.175713,67.585716,37995300,55.80628572,58.40360692940975,56.604128540000005,55.98519897926433,66.677139,-1.3443328764912517
125,2014-07-02,67.639999,66.677139,17309600,56.07439996,58.72805925532227,56.6566428,56.19703087401985,67.478569,1.2019561907117766
126,2014-07-03,67.16571,67.478569,11359600,56.41397134,59.071216589482695,56.71651420999999,56.42054175575146,65.802856,-2.4833262246565835
127,2014-07-07,67.442856,65.802856,18296600,56.74697128,59.33520251470048,56.75455708,56.60642315767704,63.578571,-3.3802256242495137
128,2014-07-08,65.664284,63.578571,26182800,57.09831412,59.50160916192848,56.77758564,56.74455323255873,63.285713,-0.4606237532454063
129,2014-07-09,63.740002,63.285713,21011200,57.46628554,59.65000542511124,56.78679992,56.874143443538856,62.650002,-1.0045095012202843
130,2014-07-10,62.055714,62.650002,24388700,57.80537131999999,59.76765237569634,56.79114280000001,56.98857079699083,62.851429,0.32151156196292296
131,2014-07-11,63.065716,62.851429,14219100,58.14228562,59.88858481809239,56.79558566,57.10472064360865,64.654289,2.868447111998046
132,2014-07-14,63.328571,64.654289,17433500,58.47388565999999,60.07547521641091,56.83037142,57.2542847560192,64.155716,-0.7711367764016513
133,2014-07-15,64.384285,64.155716,13505800,58.78371422,60.23548469036358,56.85057143,57.39100743104421,63.491428,-1.0354307323138583
134,2014-07-16,64.867142,63.491428,13438600,59.06959989999999,60.363168765841,56.86801428,57.51186040447914,62.765713,-1.143012565412769
135,2014-07-17,63.325714,62.765713,13266400,59.39294272,60.45738620388785,56.85709998,57.615941464111366,63.452858,1.0947776535255818
136,2014-07-18,62.972858,63.452858,11760700,59.74617132,60.57485570657172,56.84444281,57.73157229233245,64.564285,1.7515791014488253
137,2014-07-21,64.527145,64.564285,34671000,60.118428480000006,60.73130394036751,56.84895712,57.86692898001934,61.584286,-4.615553320229597
138,2014-07-22,63.282856,61.584286,57174600,60.4113999,60.76475422260013,56.81875712,57.940569578070026,61.128571,-0.7399858463894473
139,2014-07-23,61.487144,61.128571,17267600,60.64697136000001,60.77902154941052,56.79342853,58.00372317421724,60.76857,-0.588924285503098
140,2014-07-24,61.352856,60.76857,18621400,60.87051414,60.77861168466684,56.76455711,58.05849374530741,60.265713,-0.8274952002326184
141,2014-07-25,60.714287,60.265713,11610200,61.070457000000005,60.75849800788691,56.71724276999999,58.10221759074161,60.665714,0.663728976375013
142,2014-07-28,60.315716,60.665714,11960900,61.30037132,60.754859418843246,56.67604278000001,58.15299871769288,60.611427,-0.08948547115097367
143,2014-07-29,60.458572,60.611427,9282000,61.51294272,60.74923461736304,56.63857131,58.20169815867572,62.05143,2.3757945840806625
144,2014-07-30,60.67857,62.05143,15263500,61.71254272,60.80030110942241,56.61855705,58.27795762929385,60.388573,-2.6798044783174255
145,2014-07-31,61.465714,60.388573,13820100,61.85839988,60.784154907088734,56.5939428,58.31976658692513,60.771427,0.6339841810800891
146,2014-08-01,60.251431,60.771427,18947600,61.95782844,60.78365577341907,56.57668564000001,58.36833093409047,60.385715,-0.6346930112403073
147,2014-08-04,61.028572,60.385715,10686900,62.04611418,60.7680502511404,56.55685707,58.40829253546465,60.407143,0.03548521368009011
148,2014-08-05,60.185715,60.407143,10653300,62.10468558,60.75389702407846,56.54655709000001,58.44788674867202,61.471428,1.761852898754052
149,2014-08-06,60.142857,61.471428,15835400,62.19465698,60.782035496639296,56.55485707,58.50777815102075,64.238571,4.501510848259438
150,2014-08-07,62.185715,64.238571,27313300,62.3330284,60.917585922036,56.59335705,58.62129505093224,63.692856,-0.849512981850101
151,2014-08-08,64.314285,63.692856,15495200,62.42059982,61.026420053154766,56.62992848,58.721753100989055,64.505714,1.2762153419529476
152,2014-08-11,64.174286,64.505714,13246800,62.51691412,61.162862965575215,56.67485706,58.83632174685657,63.772858,-1.1361102056788306
153,2014-08-12,64.478569,63.772858,10845100,62.58648558000001,61.26521572106425,56.70648563,58.93410402514447,64.504288,1.1469299368706405
154,2014-08-13,64.085716,64.504288,9058000,62.68351416,61.39223817415557,56.77154281999999,59.04443686634449,64.410004,-0.14616702691145403
155,2014-08-14,64.601433,64.410004,6676600,62.7625428,61.51058194168154,56.87435715000001,59.15071609344759,65.58429,1.8231422559762536
156,2014-08-15,64.498573,65.58429,22036700,62.85037147999999,61.67033521138589,57.00042863,59.27814929384225,66.571426,1.505140941527318
157,2014-08-18,66.008568,66.571426,13496000,62.95285712,61.8625348646219,57.13431431,59.42261028063787,66.878571,0.4613766272634619
158,2014-08-19,66.727142,66.878571,10897600,63.081599960000005,62.059242178273976,57.28284287,59.57029281462992,67.455711,0.8629670032871964
159,2014-08-20,66.714287,67.455711,12163900,63.20702850000001,62.27086842128118,57.44472855,59.72648091364934,67.435715,-0.029643153564850738
160,2014-08-21,67.325714,67.435715,11746700,63.327171400000005,62.4734114378894,57.61618569,59.87917850009895,68.455711,1.5125456888830968
161,2014-08-22,67.277145,68.455711,13735400,63.48928565999999,62.70801143576436,57.77975708,60.0490538846727,68.704285,0.3631165265378735
162,2014-08-25,68.792854,68.704285,13484800,63.64134278,62.94315943316632,57.94839993,60.22048719210312,68.480003,-0.3264454320425608
163,2014-08-26,68.35714,68.480003,10137400,63.78162856,63.16029056629007,58.12649998,60.3840818004952,67.814285,-0.9721348873188547
164,2014-08-27,68.485718,67.814285,10394300,63.870342840000006,63.34280016230791,58.32277142,60.531249666967305,67.887146,0.10744196447695818
165,2014-08-28,67.521431,67.887146,7584500,63.94614286,63.52100981274173,58.51878575,60.67694507017473,68.234283,0.5113442241333928
166,2014-08-29,68.121429,68.234283,9838500,64.04971424,63.705844065085216,58.70271427,60.826629655752185,68.085716,-0.21773072635642685
167,2014-09-02,68.35714,68.085716,8806700,64.1537714,63.87760375747301,58.87924285,60.97040626140542,68.19857,0.16575282839061084
168,2014-09-03,68.645714,68.19857,16219000,64.26197140000001,64.04705342225654,59.08304286,61.11356976310282,67.524284,-0.9887098805737558
169,2014-09-04,68.444283,67.524284,11958800,64.36571422,64.1834154120482,59.29155715,61.24054202413608,67.954285,0.6368094180754353
170,2014-09-05,67.604286,67.954285,11953200,64.45562848,64.33129265740838,59.49741428,61.37351558174387,68.475716,0.767326151691548
171,2014-09-08,67.771431,68.475716,7668500,64.5691142,64.49381906998748,59.71607143,61.51418240497219,68.43,-0.06676235411689416
172,2014-09-09,69.471428,68.43,19737900,64.6746285,64.6481791128345,59.92692855,61.651157150174186,69.19857,1.1231477422183205
173,2014-09-10,68.599998,69.19857,9104900,64.79974278,64.82662582137377,60.12499994999999,61.80064067441472,68.794289,-0.5842331712924088
174,2014-09-11,68.938568,68.794289,7865200,64.82391424000001,64.98222046176244,60.31509998000001,61.93915583072615,68.078568,-1.0403785116523292
175,2014-09-12,69.092857,68.078568,13425300,64.85194281999999,65.10364585986714,60.46317139,62.06075164238538,65.39286,-3.9450124744104564
176,2014-09-15,68.220001,65.39286,20617100,64.81022863999999,65.11498759125195,60.61209999,62.12674637801545,65.272858,-0.18350933114104429
177,2014-09-16,64.057144,65.272858,26838700,64.79962868000001,65.12117858788281,60.77329998,62.18905708652889,64.932854,-0.5208964497923368
178,2014-09-17,65.272858,64.932854,12133100,64.82671434,65.11379330968666,60.96251423,62.243399502505525,65.572861,0.9856443396127283
179,2014-09-18,65.352859,65.572861,10630200,64.8724573,65.13179596477073,61.16937142,62.30934109399382,65.360001,-0.324616002342808
180,2014-09-19,65.85714,65.360001,11960900,64.92665728,65.14074518210695,61.3660143,62.36976067382666,63.254288,-3.221715066987215
181,2014-09-22,65.181427,63.254288,16169300,64.93471446,65.06676646695135,61.53850004,62.387279042828325,63.414288,0.2529472784516942
182,2014-09-23,63.032856,63.414288,11471600,64.90991444000001,65.00196338802184,61.69190005,62.40761924126733,64.365715,1.5003353818306615
183,2014-09-24,63.494286,64.365715,9551500,64.91411441999999,64.9770124701808,61.848914320000006,62.446399745226685,63.355713,-1.5691614705126682
184,2014-09-25,64.271431,63.355713,9839900,64.91140012,64.9134320971762,61.990500010000005,62.46440882987584,64.10714,1.1860445797524204
185,2014-09-26,63.57143,64.10714,10404800,64.93822866,64.8818127984713,62.16558569000001,62.49694326263878,64.222855,0.18050251500845998
186,2014-09-29,63.438572,64.222855,9516500,64.95362859999999,64.85597131556864,62.34989996,62.5311249875475,64.454285,0.36035458093540557
187,2014-09-30,64.614288,64.454285,12472600,64.9514286,64.84021891067948,62.53492854,62.56921310348662,62.685715,-2.74391376771924
188,2014-10-01,64.098572,62.685715,15416100,64.97345718000001,64.75572855940102,62.69242854,62.57152041253532,64.28286,2.5478611833652973
189,2014-10-02,62.700001,64.28286,18450600,65.03654295999999,64.73718469393846,62.84175716,62.60541323216338,65.648567,2.124527440129454
190,2014-10-03,64.741432,65.648567,15290100,65.1341429,64.77292517724763,63.00232852,62.66568225578023,66.211426,0.8573820050024902
191,2014-10-06,66.0,66.211426,13709500,65.25305716,64.82933697530792,63.16175708,62.73590477135188,65.178574,-1.5599301546533757
192,2014-10-07,65.871429,65.178574,13759200,65.34331436000001,64.84303254515785,63.32184284,62.78428105508005,66.694283,2.325471250721136
193,2014-10-08,65.235718,66.694283,14332500,65.46497147999999,64.91563060350492,63.48895710000001,62.861717185390106,65.945717,-1.1223840580158821
194,2014-10-09,66.66143,65.945717,14928200,65.54285722,64.95602614915752,63.62769997,62.92279448989835,64.582855,-2.066642174805692
195,2014-10-10,65.685715,64.582855,19110700,65.62674286000001,64.9413919862046,63.74257136999999,62.95567119687562,62.654285,-2.9861950203347214
196,2014-10-13,64.464287,62.654285,20216700,65.66440002,64.85170151473903,63.81111423,62.94970240210981,64.160004,2.4032179123901884
197,2014-10-14,63.644287,64.160004,16747500,65.7398858,64.82457612159205,63.89299999000001,62.97367172754728,64.08429,-0.11800809738104902
198,2014-10-15,63.495712,64.08429,59927700,65.81342874,64.79554529287054,63.95905716,62.995666828448186,51.671429,-19.36958496380313
199,2014-10-16,47.532856,51.671429,92304800,65.61742876,64.28087405848079,63.90604287,62.77139791147077,51.012856,-1.2745399396637629
200,2014-10-17,51.401428,51.012856,79160900,65.35291446000001,63.76055961780355,63.842971430000006,62.53852844077201,51.317142,0.596488853711695
201,2014-10-20,50.857143,51.317142,33529300,65.10540018,63.27258245000335,63.763000000000005,62.31629745942878,52.284286,1.8846411984517857
202,2014-10-21,51.751431,52.284286,19365500,64.86097162,62.84166885836856,63.68894287,62.11762158859004,53.521427,2.366181303499107
203,2014-10-22,52.712856,53.521427,32150300,64.655943,62.476169173280056,63.62121429,61.94738128563512,54.720001,2.2394283321332233
204,2014-10-23,54.360001,54.720001,19916400,64.46025726,62.17200571201179,63.57188571,61.8042494927857,55.002857,0.5169151952318044
205,2014-10-24,54.654285,55.002857,14657300,64.27211432,61.89086262216458,63.51732856,61.66955429271164,54.200001,-1.459662358993458
206,2014-10-27,54.842857,54.200001,14944300,64.04442854,61.58926020241224,63.44740001,61.52162710257326,55.174286,1.797573767572443
207,2014-10-28,54.25,55.174286,11736900,63.81648574,61.337692584069416,63.38467143,61.3959244827271,54.014286,-2.102428656711577
208,2014-10-29,55.174286,54.014286,12507600,63.55920003999999,61.05050016619781,63.3204,61.24973895008906,54.144287,0.24067891964729485
209,2014-10-30,53.93,54.144287,10593800,63.29297156,60.77966827478126,63.25000003,61.10902327514378,56.110001,3.6305104544086038
